CAND_ID,CAND_NAME,CAND_PTY_AFFILIATION,CAND_ELECTION_YR,CAND_OFFICE_ST,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_ICI,CAND_STATUS,CAND_PCC
P00004879,"MORAGO, VIRGINIA J",NNE,2020,US,P,0,,N,
P00004887,"GABLE, JEREMY JOSEPH MR.",NPA,2020,US,P,0,,N,C00577742
P00004903,"WEST, KANYE DEEZ NUTZ",GRE,2020,US,P,0,,N,
P00004911,"FOXX, DAKODA",DEM,2020,US,P,0,,N,C00585729
P00004929,"HURLEY, CHRISTOPHER JAMES",UN,2020,US,P,0,,N,C00588327
P00004937,"OSBORN, BENJAMIN MICHAEL",CRV,2020,US,P,0,,N,
P00004945,"HOWITT, JAMES WILLIAM",REP,2020,US,P,0,,N,C00591180
P00004952,"TORRES, EDUARDO MANUEL MR. JR.",GRE,2020,US,P,0,,N,
P00004960,"BARBINE, ALICIA",IND,2020,US,P,0,,N,
P00004978,"HENKE, PHILIP",DEM,2020,US,P,0,,N,
P00004986,"TILLMAN, VERQUETTA",LBL,2020,US,P,0,,N,
P00004994,"SHAPERO, MICHAELA",REP,2020,US,P,0,,N,
P00005009,"HILLER, ESTLIN ALEISTER",DEM,2040,US,P,0,,N,
P00005017,"OBERSTEIN, AVITAL HADAS MS.",HRP,2020,US,P,0,,N,
P00005025,"COSBY, DENK MAYMAY BOI ...",IND,2020,US,P,0,,N,
P00005033,"HALE, CRYSTAL ANN MRS",IND,2020,US,P,0,,N,
P00005041,"LASSITER, JORDAN R",FHB,2020,US,P,0,,N,
P00005058,"KELLER, ETHAN JAMES",IAP,2020,US,P,0,,N,
P00005066,"BARRINGER, ANDREW LOCKLIN",REP,2020,US,P,0,,N,
P00005074,"LUTALO, RONALD MUWEREZA MR SR",REP,2020,US,P,0,,N,
P00005082,"CATER, CORBIN ZANE",REP,2020,US,P,0,,N,
P00005090,"BOYER, GREGORY",W,2020,US,P,0,,N,C00621128
P00005108,"BLAND, PARKER",NNE,2040,US,P,0,,N,
P00005116,"SCOTT, KAMERON",KSP,2020,US,P,0,,N,C00654996
P00005132,"GALLO, DANIEL",NNE,2020,US,P,0,,N,
P00005140,"AKBAR, ALLAH BUSH TERRORIST",COM,2020,US,P,0,,N,
P00005157,"HITLER, ADOLF LORD",JCN,2020,US,P,0,,N,
P00005165,"GOD, HARAMBE JESUS GORILLA ASS",CRV,2020,US,P,0,,N,
P00005173,"MAYES, BILLY MR",HRP,2020,US,P,0,,N,
P00005181,"BECKWITH, ANTHONY D",UN,2020,US,P,0,,N,
P00005199,"CONKEY, CHRISTOPHER LEE",NPA,2020,US,P,0,,N,
P00005207,"ROUSE, DEBORAH ANN",,2020,US,P,0,,N,C00626853
P00005215,"BLAKELY, ERIKA RONICE MISS",CIT,2020,US,P,0,,N,
P00005223,"LARSON, CORGAN",IND,2020,US,P,0,,N,
P00005231,"PERKINS, WILLIE DISHAUN MR",AIP,2020,US,P,0,,N,
P00005249,"CAMPBELL, JOSEPH CHARLES",LIB,2020,US,P,0,,N,
P00005256,"DENAME, MICHAEL TONY MICHAEL JR",AMP,2820,US,P,0,,N,
P00005264,"PANAGOPOULOS, DIMITRI ANASTASIOS MR. LL.M.",REP,2020,US,P,0,,N,
P00005272,"FRISKEY, JOHNNY RAE",REP,2020,US,P,0,,N,
P00005280,"BROWN, KEVIN C MR",NPA,2020,US,P,0,,N,
P00005298,"COUNSELL-SHORT, MICHAEL ANDREW MR.",IND,2020,US,P,0,,N,
P00005314,"JORGENSON, CHAD MICHAEL",IND,2020,US,P,0,,N,C00628628
P00005322,"LANGSTON, CHRISTOPHER LEE MR.",DEM,2020,US,P,0,,N,
P00005330,"RUNDBLADE, SHAWN ERIC",DEM,2020,US,P,0,,N,
P00005348,"MOATES, MICHAEL",REP,2020,US,P,0,,N,
P00005355,"VARNADO, KEYSHAWN DWANYE",DEM,2020,US,P,0,,N,C00629816
P00005363,"SRAIL, JAMES RYAN MR.",IND,2020,US,P,0,,N,C00628909
P00005371,"RUSSELL, ETHAN",UN,2020,US,P,0,,N,
P00005389,"BOWERS, MICHAEL DEAN",PPY,2020,US,P,0,,N,C00628990
P00005397,"MAGGIORE, TONY",IND,2020,US,P,0,,N,
P00005405,"HACKERS, THE RUSSIAN",COM,2020,US,P,0,,N,
P00005413,"CALIRI, ANTHONY DAVID 1947",REP,2040,US,P,0,,N,C00629162
P00005421,"LEONARD, KEITH",DEM,2020,US,P,0,,N,C00629345
P00005439,"COLLINS, JOE EDWARD III",DEM,2020,US,P,0,,N,C00634030
P00005447,"ABRAMS, MARCIA KAREN DR DIV DD PHD",REP,2020,US,P,0,,N,
P00005454,"SHARP, JEFFERY",NNE,2020,US,P,0,,N,C00629717
P00005462,"LAWLER, BRYAN",NNE,2020,US,P,0,,N,
P00005470,"DIXON, MICHAEL JOSEPH",OTH,2020,US,P,0,,N,C00630160
P00005488,"CRAIG, KEELY ANN",REP,2020,US,P,0,,N,
P00005496,"RUBIN, BILLY",IND,2020,US,P,0,,N,
P00005504,"BERNICE, ANTHONY GAETANO MR.",IAP,2020,US,P,0,,N,
P00005512,"KORN, BERNARD",DEM,2020,US,P,0,,N,
P00005520,"THOMAS, ROBERT JAMES",IND,2020,US,P,0,,N,C00630640
P00005538,"ZORN, JEFFREY RALPH MR.",DEM,2020,US,P,0,,N,
P00005546,"WEBER, MARK ALLEN MR.",DEM,2020,US,P,0,,N,
P00005553,"VARNADO, DWAYNE",DEM,2020,US,P,0,,N,
P00005561,"ALONGI, ANTHONY",NNE,2020,US,P,0,,N,C00631390
P00005579,"KLINKHAMMER, SCOTT WAYNE",IND,2020,US,P,0,,N,
P00005587,"ROESLER, NICHOLAS",IND,2020,US,P,0,,N,C00631499
P00005595,"BROWN, GEORGE CLINTON",DEM,2020,US,P,0,,N,C00633644
P00005603,"MCLAIN, KELLY MR.",DEM,2020,US,P,0,,N,C00631689
P00005611,"ALVAREZ, MARK ANDREW MR.",DEM,2040,US,P,0,,N,
P00005629,"YOLLIN, RYAN HUNTER",DEM,2020,US,P,0,,N,
P00005637,"DIEL, KEVIN BRADFORD 1983",IND,2020,US,P,0,,N,C00632539
P00005645,"GARCIA, ADAM KENNETH",DEM,2040,US,P,0,,N,
P00005652,"FERET, GRAPELTON MONROE",DEM,2020,US,P,0,,N,
P00005660,"O'KEEFE, JOHN",DEM,2020,US,P,0,,N,C00632869
P00005678,"YOUNG, ALEEM MR SR",FRE,2019,US,P,0,,N,C00633123
P00005686,"TOMLINSON, JUSTIN",GWP,2020,US,P,0,,N,C00633297
P00005694,"PARKER, BOWEN LEE",UNK,2020,US,P,0,,N,
P00005702,"COOK, MERRILL EDWARD SERGEANT JR.",UN,2020,US,P,0,,N,C00634063
P00005710,"MARKS, CHRISTOPHER RYAN",W,2020,US,P,0,,N,
P00005728,"JOLLY, STEVEN JON",IND,2020,US,P,0,,N,
P00005736,"VAVAO, TALALUPE FONZIE MR",DEM,2020,US,P,0,,N,
P00005744,"BOLLING, LAVARION",REP,2020,US,P,0,,N,
P00005751,"CAPTAIN, MICHAEL T SGT",N/A,2020,US,P,0,,N,C00636258
P00005769,"PICH, ROBERT EUGENE",UNK,2020,US,P,0,,N,
P00005777,"FELICIANO, NELSON",,2020,US,P,0,,N,C00636464
P00005785,"ARZU, CHRISTIAN ALEXANDER",DEM,2020,US,P,0,,N,
P00005793,"O'BRIEN, MEGAN",DEM,2040,US,P,0,,N,
P00005801,"EL, BATSO B MR. PRES SR",IND,2020,US,P,0,,N,
P00005819,"FARRELL-SMITH, KELAN JOHN MR.",DEM,2020,US,P,0,,N,C00638684
P00005827,"PATILIO, EUGENE",GRE,2020,US,P,0,,N,
P00005835,"ALTMAN, JOEL LEVI",IND,2020,US,P,0,,N,C00638239
P00005843,"CHORD SCHULER, GAIL",REP,2020,US,P,0,,N,
P00005850,"OAKES, KEVIN",REP,2020,US,P,0,,N,C00638635
P00005868,"GREENE, ROSALIND FRANCINA",DEM,2020,US,P,0,,N,C00647230
P00005876,"VALLES, RUBEN JR.",IND,2020,US,P,0,,N,
P00005884,"SPEAT, PHILLIP KARL MR.",IND,2020,US,P,0,,N,
P00005892,"GOMEZ, TALEM G 1979",DEM,2020,US,P,0,,N,
P00005900,"DAVENPORT, KEITH",IND,2020,US,P,0,,C,
P00005918,"ROSENBAUM, SIMON",JCN,2020,US,P,0,,N,
P00005926,"ENGEL, JULIUS THEODORE",OTH,2020,US,P,0,,N,
P00005934,"AYER, NILES",DEM,2020,US,P,0,,N,C00646836
P00005942,"WIAND, FRED",DEM,2020,US,P,0,,N,C00641100
P00005959,"DISNEY, GARY DENNIS",AMP,2020,US,P,0,,N,
P00005967,"HORST, HEATHER",LIB,2020,US,P,0,,N,
P00005975,"THEZION (CORREA), MOSHEH (LUIS) EDWARDO CALIPH",DEM,2020,US,P,0,,N,C00641258
P00005983,"KFJDHFKJHSD, JHSDFJK",IND,2019,US,P,0,,N,
P00005991,"DFSHJKFKJD, DFSHJKFJSK DFAKJDS",IND,2020,US,P,0,,N,
P00006007,"GORDON, ALAN",IND,2020,US,P,0,,N,C00641399
P00006015,"WEISMAN, WARREN LEE",UNK,2020,US,P,0,,N,
P00006023,"BOWER, JACKIE IRENE",DEM,2020,US,P,0,,N,
P00006031,"BLACK, ELIZABETH",DEM,2020,US,P,0,,N,
P00006049,"BANNISTER, WALTER RANDALL DR.",REP,2020,US,P,0,,N,C00647412
P00006056,"EDMONDS, SIMON",DEM,2020,US,P,0,,N,C00648303
P00006064,"DAVIS, KELVIN GERAD",IND,2020,US,P,0,,N,
P00006072,"PACK, AUSTIN",IND,2020,US,P,0,,N,
P00006080,"OHANIAN, GRANT ETHRIDGE MR",DEM,2020,US,P,0,,N,C00651570
P00006098,"MCGRIFF, DYRAL",OTH,2020,US,P,0,,N,
P00006106,"HOY, JOSHUA ALEXANDER MR.",DEM,2020,US,P,0,,N,C00649830
P00006114,"KELSER, RICHARD DUSTIN",UNK,2020,US,P,0,,N,
P00006122,"MASON, JAMES GRAY MR.",W,2020,US,P,0,,N,C00650846
P00006130,"LEE, WARREN",DEM,2020,US,P,0,,N,C00651182
P00006148,"COOPER, ROBERT WASHINGTON JR",IND,2020,US,P,0,,N,C00652818
P00006155,"CEKANDER, BRANDON",IND,2020,US,P,0,,N,
P00006163,"JOHNSTON, JACOB",REP,2020,US,P,0,,N,C00652008
P00006171,"CLIFTON, TIRELL ALEXANDER MAXWELL REV. DR. I",DEM,2020,US,P,0,,N,C00652057
P00006189,"ENGLERTH, CLIFFORD ALLEN",OTH,2020,US,P,0,,N,
P00006197,"WASHINGTON, JOHN III",DEM,2020,US,P,0,,N,C00652677
P00006205,"COOPER, ROBERT W JR MR",IND,2020,US,P,0,,N,
P00006213,"DELANEY, JOHN K.",DEM,2020,US,P,0,,C,C00508416
P00006221,"NOWELL, JANELLE MARIE",DEM,2020,US,P,0,,N,C00659466
P00006239,"GRIFFITH, DAVID OSWALD",REP,2020,US,P,0,,N,C00652974
P00006247,"AGUIAR, MICHAEL",DEM,2020,US,P,0,,N,
P00006254,"HEATON, TYRELL J",DEM,2020,US,P,0,,N,
P00006262,"FAUCETT, PEYTON C.",IND,2020,US,P,0,,N,
P00006270,"ABRAUGH, MATTHEW M. MR.",NON,2020,US,P,0,,N,C00653931
P00006288,"KAMATH, NEVIN",NPA,2020,US,P,0,,N,
P00006296,"ANTHONY, NAKIA LACQUERS",DEM,2020,US,P,0,,N,C00654673
P00006304,"STARKEY, KOREY PAUL",IND,2020,US,P,0,,N,
P00006312,"BAUER, MARK L",IND,2020,US,P,0,,N,C00655779
P00006320,"KING, BRADLEY S.",UN,2020,US,P,0,,N,C00661199
P00006338,"EGGLESTON, DERRICK",UNK,2020,US,P,0,,N,C00656538
P00006346,"CARTY, JILL ANN MS.",IDP,2020,US,P,0,,N,C00656645
P00006353,"HOFFMAN, KRISTOPHER",OTH,2020,US,P,0,,N,
P00006361,"PANT FERRET, MOSES",IND,2020,US,P,0,,N,
P00006379,"DAVIS, DANIEL L MR.",REP,2020,US,P,0,,N,
P00006387,"HAWTHORNE, DE'SEAN RAYNARD REV.",DEM,2020,US,P,0,,N,
P00006395,"NWADIKE, KENNETH E JR",DEM,2020,US,P,0,,N,
P00006403,"NWADIKE JR, KENNETH E",,2020,US,P,0,,N,C00658914
P00006411,"MURPHY, DARRYL",REP,2020,US,P,0,,N,C00659664
P00006429,"MUDD, JACOB AUSTIN MR.",REP,2040,US,P,0,,N,C00660423
P00006437,"CARLUCCIO, PAUL AUGUSTINE",DEM,2020,US,P,0,,N,
P00006445,"RICHARDSON, CECIL ALBERT REV.",REP,2020,US,P,0,,N,
P00006452,"DU PONT, ROGER STEPHEN MR.",IND,2020,US,P,0,,N,
P00006460,"BUSH, WILLITA D",IND,2020,US,P,0,,N,C00572032
P00006478,"GREEN, ANDRE PHILLIP",DEM,2020,US,P,0,,N,C00659904
P00006486,"YANG, ANDREW MR.",DEM,2020,US,P,0,,F,C00659938
P00006494,"SINGLEY, STEVEN JOHN SUPREME",UN,2020,US,P,0,,N,C00660225
P00006502,"BLUFORD, LARRY D MR. SR",W,2020,US,P,0,,N,C00660258
P00006510,"CHIODO, DAMIEN GARRETT MR.",DEM,2020,US,P,0,,N,C00660605
P00006528,"HERZ, DAVID RAPHAEL MR.",REP,2020,US,P,0,,N,C00660647
P00006536,"BUNYAN, NOAH MR.",DEM,2020,US,P,0,,N,C00660829
P00006544,"KABIR, MOHAMMAD S",IND,2020,US,P,0,,N,C00661397
P00006551,"MENEFEE, ELGEN",REP,2020,US,P,0,,N,C00661231
P00006569,"VON BRAUNSCHBANK-ALBRECHTSBURG, CONSTANZE AMALIE",REP,2020,US,P,0,,N,
P00006577,"JACKSON, LAWRENCE CHRISTOPER MR.",ICD,2020,US,P,0,,N,
P00006585,"PALMER, MICHAEL WAYNE",DEM,2020,US,P,0,,N,
P00006593,"HAWTHORNE, REV. DE'SEAN SUNLIGHT M",DEM,2020,US,P,0,,N,
P00006601,"MARTINI, JOHN PATRICK MR.",DEM,2020,US,P,0,,N,C00661918
P00006619,"MCCATTY, SCOTT",W,2020,US,P,0,,N,
P00006627,"RIVERA, BRIAN NATHANIEL",DEM,2040,US,P,0,,N,
P00006635,"OHLEGER, MICHAEL JR",W,2020,US,P,0,,N,
P00006643,"HIGAREDA, MANUEL LUIS MR",FED,2020,US,P,0,,N,
P00006650,"GEVRY, DAVID CHRISTOPHER SGT",AIC,2020,US,P,0,,N,
P00006668,"JAMES, TERENCE ROGER",DEM,2020,US,P,0,,N,
P00006676,"BRAUN III, HARRY WILLIAM",DEM,2020,US,P,0,,N,C00662247
P00006684,"FULLER, REV VERONICA RONNIE",IND,2020,US,P,0,,N,C00663948
P00006700,"DACEY, JOHN MR.",DEM,2020,US,P,0,,N,C00665018
P00006718,"NUSBAUM, DENNIS JEFFREY MR",DEM,2020,US,P,0,,N,
P00006726,"GIL DE LAMADRID, J.",NON,2020,US,P,0,,N,
P00006734,"HARVEY, TERRANCE JAMES",REP,2020,US,P,0,,N,
P00006742,"FRANK, DAVID",DEM,2020,US,P,0,,N,
P00006759,"USERA, JOSHUA DAVID",OTH,2020,US,P,0,,N,C00664276
P00006767,"USERA, KORRENA KAYE MRS",OTH,2020,US,P,0,,N,
P00006775,"ROSAS, EMILY",DEM,2020,US,P,0,,N,
P00006783,"EBERLY, MELVIN FRANCIS",REP,2020,US,P,0,,N,
P00006791,"LEE, ROBERT",IND,2020,US,P,0,,N,
P00006809,"MONCADA, RICHARD CHARLES",IND,2020,US,P,0,,N,C00664995
P00006817,"GARRET, SAMMY NO MIDDLE NAME SAM RET",IND,2020,US,P,0,,N,C00670026
P00006825,"CUNNINGHAM, HART P.",DEM,2020,US,P,0,,N,C00664086
P00006833,"INCE, CECIL ANTHONY SOUTHWEST",LIB,2020,US,P,0,,N,
P00006841,"KOKESH, ADAM TFF",LIB,2020,US,P,0,,N,C00662197
P00006858,"ANDERSON, JOE EDWARD PASTOR DR.",REP,2020,US,P,0,,N,
P00006866,"SAUTER, DONALD",NNE,2020,US,P,0,,N,
P00006874,"CROSS, KENNETH ROBERT",GRN,2020,US,P,0,,N,C00666248
P00006882,"VOSS, TROY",IND,2020,US,P,0,,N,
P00006890,"SAJNA, CYRUS",DEM,2020,US,P,0,,N,C00666628
P00006908,"HARIGEL, VINCENT JOSEPH",DEM,2020,US,P,0,,N,
P00006916,"MILLER, PATRICK ROBERT",IND,2020,US,P,0,,N,
P00006924,"VAN DER VEGTE, SEM YORAM",REP,2020,US,P,0,,N,
P00006932,"HIDEK, JEFFREY MICHAEL",IND,2020,US,P,0,,N,
P00006940,"HOUSE, DANIEL JONATHAN",IND,2020,US,P,0,,N,
P00006957,"GITTELMAN, CURTIS",W,2020,US,P,0,,N,C00667147
P00006965,"SIBILIO, JASON MICHAEL",LIB,2020,US,P,0,,N,
P00006973,"VAN DER VEGTE, SEM YORAM",REP,2020,US,P,0,,N,C00667113
P00006981,"FARBER, RYAN ANDREW XOJET",DEM,2020,US,P,0,,N,C00671610
P00006981,"FARBER, RYAN ANDREW XOJET",DEM,2020,US,P,0,,N,C00671610
P00006999,"SOSEEAH, KERRY D MRS",OTH,2020,US,P,0,,N,
P00007005,"GRAVEN, JASON G",NPA,2020,US,P,0,,N,
P00007013,"BECK, MARRINA LULU HELLO BOB",REP,2020,US,P,0,,N,C00668277
P00007021,"BECK, MARRIANA MARIA HELLO HELLO",REP,2020,US,P,0,,N,C00668293
P00007039,"SMITH, ROBERT EUGENE",REP,2020,US,P,0,,N,C00668434
P00007047,"WEAVER, CHRISTOPHER FRANCIS MR.",LIB,2020,US,P,0,,N,
P00007054,"BODDIE, FREDDIE RAMON",REP,2020,US,P,0,,N,C00669333
P00007062,"WILSON, KENNETH ALAN",IND,2020,US,P,0,,N,C00669135
P00007070,"CHILDS, CAYLEND ANTHONY EDWARD MR C.A.E.C",DEM,2020,US,P,0,,N,
P00007088,"SHAW, ROBERT SIMON IV",DEM,2020,US,P,0,,N,
P00007096,"LANKFORD, KEITH DANIEL",W,2020,US,P,0,,N,C00671792
P00007104,"BUSH, RONALD MR",DEM,2020,US,P,0,,N,C00669564
P00007112,"SHAJU, LISHA",DEM,2020,US,P,0,,N,
P00007120,"WILKERSON, DAVID ALAN",IND,2020,US,P,0,,N,
P00007138,"GUNION, CRAIG A.",DEM,2020,US,P,0,,N,C00670133
P00007146,"HANKINS, JOHN KWESI",IND,2020,US,P,0,,N,
P00007153,"WATKINS, CHRISTOPHER CHRISTIAN",IND,2020,US,P,0,,N,C00670299
P00007161,"O'DONNELL, JOHN ROBERT",DEM,2020,US,P,0,,N,
P00007179,"FORSMAN, CATHERINE ANNE",DEM,2020,US,P,0,,N,
P00007187,"BACHAR, SHAWN",IDP,2020,US,P,0,,N,C00670653
P00007195,"HODGES, CHARLES LANDON",DEM,2020,US,P,0,,N,C00670711
P00007203,"ARNOLD, JEFFREY C",IDP,2020,US,P,0,,N,
P00007211,"SHUMATE, WILLIAM SCOTT",NNE,2020,US,P,0,,N,
P00007229,"JONES, KEVIN SIR",OTH,2020,US,P,0,,N,
P00007237,"HENDERSON, BRETT MR.",OTH,2020,US,P,0,,N,
P00007245,"MINETTE, KRISTOPHER THOMAS MR",OTH,2020,US,P,0,,N,
P00007252,"HOPE, WILLIAM",DEM,2020,US,P,0,,N,C00671883
P00007260,"BREILER, CHRISTOPHER LEE",IND,2020,US,P,0,,N,
P00007278,"BERNHEISEL, JEREMY SHANE",IND,2020,US,P,0,,N,
P00007286,"VEGAN, SEXY",OTH,2020,US,P,0,,N,
P00007294,"BARNES YAHWEH, LORD MEV DYJUAN D PHD",UNK,2020,US,P,0,,N,C00672261
P00007302,"CRAY, EMILEE ISIS MS.",IND,2020,US,P,0,,N,
P10000024,"COMLEY, STEPHEN BRADLEY SR",REP,2021,US,P,0,,N,
P20000055,"LEE, KIP",LIB,2020,US,P,0,C,N,C00484675
P20000444,"WORTHY, HOWARD",IND,2016,US,P,0,O,N,C00584771
P20000550,"HOWARD, MILDRED (MILLIE)",REP,2016,US,P,0,O,,C00587162
P20002051,"RUNDBERG, JIM L",REP,2016,US,P,0,O,N,C00572446
P20002085,"HEUPEL, RAEDEEN ROSE",IND,2016,US,P,0,O,N,C00626598
P20002101,"SINGLETON, KEITH",DEM,2016,US,P,0,O,N,C00585091
P20002176,"NEVEU, DEONIA P",IND,2016,US,P,0,O,N,C00578070
P20002390,"CISNEROS, CESAR",REP,2020,US,P,0,,N,C00492009
P20002481,"RAMOS, LUIS ALBERTO JR",DEM,2016,US,P,0,O,N,C00492694
P20002499,"DUMMETT, JOHN ALBERT JR",REP,2016,US,P,0,O,N,C00568576
P20002580,"CHEHADE, PAUL",IND,2016,US,P,0,O,N,C00494963
P20002598,"BLANKENSHIP, JARED",REP,2012,US,P,0,C,P,C00494823
P20002671,"JOHNSON, GARY / WILLIAM ""BILL"" WELD",LIB,2016,US,P,0,O,P,C00495622
P20002721,"SANTORUM, RICHARD J.",REP,2016,US,P,0,O,P,C00496034
P20002978,"BACHMANN, MICHELE",REP,2012,US,P,0,C,P,C00410118
P20003042,"LAX MILLER, LORETTA",DEM,2016,US,P,0,O,N,C00499194
P20003109,"MCCOTTER, THADDEUS G",REP,2012,US,P,0,C,P,C00498220
P20003141,"FERGUSON, JOHN GREEN",OTH,2016,US,P,0,O,N,C00498766
P20003174,"SPONHEIM, DAVID JON",OTH,2016,US,P,0,O,N,C00499723
P20003216,"STAGG, SILVIA",REP,2036,US,P,0,,N,C00500082
P20003281,"PERRY, JAMES R (RICK)",REP,2016,US,P,0,O,P,C00500587
P20003711,"SWANSON, KARIN LYNN",DEM,2020,US,P,0,,N,C00503763
P20003851,"ELGAR, MISS BETSY PAULINE",CON,2018,US,P,0,C,N,C00507947
P20003877,"JONES, TERRY DR",NPA,2016,US,P,0,O,N,C00546424
P20003901,"GLORE, TODD RICHARD",IND,2016,US,P,0,O,N,C00559864
P20003950,"LAWSON, EDGAR A",REP,2016,US,P,0,O,N,C00583674
P20003984,"STEIN, JILL",GRE,2016,US,P,0,O,P,C00581199
P20004065,"WELLS, ROBERT CARR JR",DEM,2016,US,P,0,O,P,C00506055
P20004081,"CHRISTENSON, DAVID ANDREW",NNE,2016,US,P,0,O,N,C00611822
P20004099,"WHEELOCK, TERRY WAYNE",IND,2020,US,P,0,,N,C00506402
P20004297,"MENARD, ROLAND DURPHY III",IND,2016,US,P,0,O,N,C00565564
P20004446,"JULIUS, TYRONE",REP,2018,US,P,0,C,N,C00509042
P20004511,"KOTLIKOFF, LAURENCE J",OTH,2016,US,P,0,O,N,C00617001
P20004537,"SLOAN, SAM",DEM,2016,US,P,0,O,N,C00562637
P20004586,"BAKER, JACOB",UNK,2016,US,P,0,O,N,C00510628
P20004677,"WHITE, JEROME S",SEP,2016,US,P,0,O,P,C00617407
P20004719,"HOLCOMB, DAVID CHRISTOPHER",IND,2016,US,P,0,O,N,C00513630
P20004768,"JACOB-FAMBRO, PRINCESS KHADIJAH M",OTH,2020,US,P,0,,N,C00628776
P20004909,"SANDERA, ROBERT WILLIAM",DEM,2020,US,P,0,,N,C00520304
P20005203,"PINKNEY, PAMELA M REV",OTH,2012,US,P,0,C,N,C00532507
P20005229,"SHREFFLER, DOUG",DEM,2016,US,P,0,O,N,C00532663
P20005302,"ANDERTON, LUCAS RIGGINS MR.",DEM,2052,US,P,0,,N,
P20005310,"PURKAPLE, KEVIN THOMAS J",NPA,2032,US,P,0,,N,C00584201
P20005328,"FOREST, DYLAN SCOTT",DEM,2032,US,P,0,,N,
P20005336,"STEVENSON, JOHN WILLIAM MR III",LIB,2032,US,P,0,,N,C00587121
P20005344,"NEIGHBORS, MARK ALLAN MR",AIP,2021,US,P,0,,N,
P20005351,"LOTTENVILLE, MAC",NNE,2032,US,P,0,,N,
P20005369,"HERNANDEZ, JUAN M.",DEM,2032,US,P,0,,N,
P20005377,"ANDERSON, ANDREW",DEM,2021,US,P,0,,N,
P20005385,"ALEXANDER, JAYLIN ISAIAH REV.",DEM,2021,US,P,0,,N,
P20005401,"DRINKARD, NAPOLEON ANTWAN",CST,2001,US,P,0,,N,
P20005419,"RINCON, REVDR.MARY",IAP,2021,US,P,0,,N,
P20005427,"RINCON, MARY JUNE",IND,2020,US,P,0,,N,
P40000820,"MCDOWELL, EDDIE",REP,2016,US,P,0,O,N,C00564096
P40002214,"DEAN, HOWARD",DEM,2004,US,P,0,C,P,C00378125
P40002347,"EDWARDS, JOHN",DEM,2008,US,P,0,O,P,C00384073
P40002404,"SHARPTON, REV ALFRED C",DEM,2004,US,P,0,C,P,C00384388
P40002446,"MOLLENHOUR, GRADY DEAN REV JR",DEM,2016,US,P,0,O,N,C00586388
P40003204,"ALEXANDER-PACE, JAMES",DEM,2004,US,P,0,,N,C00396366
P40003220,"WILDMAN, ANDREW JAYE",IND,2020,US,P,0,,N,C00662478
P40003279,"MESPLAY, KENT PHILIP",GRE,2016,US,P,0,O,N,C00395475
P40003329,"ROSENBERGER, PAUL RUSSELL",OTH,2016,US,P,0,O,N,C00575241
P40003576,"PAUL, RAND",REP,2016,US,P,0,O,P,C00575449
P40003584,"CAVANAGH, ERIC SCOTT",REP,2020,US,P,0,,N,C00564880
P40003592,"DEAN, DANIEL LANE",UNK,2016,US,P,0,O,N,C00564484
P40003600,"ALLEN, JAMES PRESSLEY",OTH,2016,US,P,0,O,N,C00564930
P40003626,"RUSH, STEPHEN L",DEM,2014,US,P,0,,N,C00583245
P40003634,"LMAO, AYY PEPE",AKI,2024,US,P,0,,N,C00584086
P40003642,"ISLER, DANIEL MOSES",IND,2024,US,P,0,,N,C00589069
P40003659,"GONZALEZ, LUKE",REP,2044,US,P,0,,N,
P40003667,"BROWN, HARVEY K",WRI,2024,US,P,0,,N,
P40003675,"ANSTROM, MYKAL",IND,2024,US,P,0,,N,
P40003683,"PREZ, FOR SE?OR",NNE,2024,US,P,0,,N,
P40003691,"OCALLAGHAN, ELAINE",NNE,2044,US,P,0,,N,
P40003709,"LOTTENVILLE, CHAD",UNK,2024,US,P,0,,N,
P40003717,"LU, GORDON WANG MR.",NPA,2064,US,P,0,,N,
P40003725,"CHAPMAN, PATRICK MICHAEL II",W,2024,US,P,0,,N,C00627687
P40003733,"PRADO, RIKI",DEM,2024,US,P,0,,N,
P40003741,"DEMBY, HAROLD SUFFIX",IDP,2024,US,P,0,,N,
P40003758,"BLANCHARD, GARRETT KEITH",REP,2044,US,P,0,,N,
P40003766,"JAMISON, TYRONE",REP,2024,US,P,0,,N,
P40003774,"ANDRUS, JONATHAN PATRICK",REP,2044,US,P,0,,N,
P40003782,"TOWNSEND, ANDREW",IND,2024,US,P,0,,N,C00657924
P40003790,"SULLIVAN, TAYLOR",UN,2024,US,P,0,,N,C00659052
P40003808,"POWELL, ASHLEY ANN MRS.",DEM,2024,US,P,0,,N,C00669408
P50000041,"NUBY, ZION",DEM,2035,US,P,0,,N,
P60000452,"LAROUCHE, LYNDON H JR",DEM,2004,US,P,0,C,P,C00364091
P60002086,"JENKINS, MICHAEL DWAYNE",UNK,2016,US,P,0,O,N,C00631515
P60002458,"JEWELL, ROGER HENRY",NNE,2016,US,P,0,O,N,C00600908
P60002771,"BROWN, SAMMY MUREL",REP,2016,US,P,0,O,N,C00565952
P60003076,"KEYES, ALAN L",IND,2008,US,P,0,O,P,C00452532
P60003175,"KALEMKARIAN, TIMOTHY CHARLES",REP,2020,US,P,0,,N,C00541896
P60003399,"EASTON, EARNEST LEE PROFESSOR SIR ESQ",IND,2020,US,P,0,C,N,C00302042
P60003654,"GINGRICH, NEWT",REP,2012,US,P,0,C,P,C00496497
